timestamp,cpu_user,cpu_system,cpu_idle,cpu_iowait,cpu_steal,mem_total_kb,mem_used_kb,mem_free_kb,mem_cached_kb,disk_read_bytes,disk_write_bytes,net_rx_bytes,net_tx_bytes
1767917050,99.6999999999997,0.30000000000001137,0,0,0,3219700,561140,257552,2399928,0,18432,133,114
1767917055,99.60000000000036,0.40000000000006253,0,0,0,3219704,561312,257328,2399984,0,0,0,0
1767917060,99.70000000000027,0.19999999999996018,0,0,0.09999999999999788,3219712,561316,257328,2399988,0,3276,155,131
1767917065,99.19919919918298,0.8008008008006554,1.5930368135741446e-11,0,0,3219732,562656,255324,2400672,0,149913,494,711
1767917070,99.6003996004158,0.299700299700359,0,0,0.09990009990011818,3219740,563164,254820,2400676,0,5734,171,181
1767917075,99.79979979978408,0.2002002002001283,1.5930368135741446e-11,0,0,3219740,565752,252176,2400732,0,0,0,0
1767917080,99.70029970031469,0.19980019980033398,0,0,0.09990009990011375,3219736,565744,252176,2400736,0,11264,133,114
1767917085,99.80000000000018,0.19999999999996018,0,0,0,3219820,566252,251700,2400788,0,0,0,0
1767917090,99.79979979978408,0.2002002002001283,1.5930368135741446e-11,0,0,3219820,568952,248996,2400792,0,3276,133,114
1767917095,99.10089910091455,0.899100899101077,0,0,0,3219812,568716,248540,2401476,0,0,52,39
1767917100,99.69969969968409,0.2002002002001283,1.4793499758525286e-11,0,0.10010010010008193,3219820,568852,248408,2401480,0,3276,0,0
1767917105,99.50049950051577,0.49950049950055103,0,0,0,3219824,568768,248444,2401532,0,168755,52,39
1767917110,97.09709709709854,2.902902902903029,0,0,0,3219772,609844,207304,2401544,0,23756,0,0
1767917115,99.30069930069769,0.5994005994006091,1.1368683772161603e-12,0,0.09990009990010003,3219728,565136,251900,2401612,0,11468,0,0
1767917120,99.70000000000027,0.30000000000001137,0,0,0,3219720,565864,251160,2401616,0,0,0,0
1767917125,98.99999999999977,0.899999999999892,0,0,0,3219704,565404,250920,2402300,0,3686,0,0
1767917130,99.70000000000027,0.30000000000001137,0,0,0,3219704,563472,252844,2402308,0,0,0,0
1767917135,99.69999999999914,0.20000000000010232,1.1368683772161603e-12,0,0.09999999999999788,3219720,563432,252844,2402364,0,102,52,39
1767917140,99.70000000000027,0.30000000000001137,0,0,0,3219728,563436,252844,2402368,0,28876,0,0
1767917145,99.70000000000027,0.19999999999996018,0,0,0.1000000000000023,3219728,561208,255020,2402420,0,168755,0,0
1767917150,99.70000000000027,0.30000000000001137,0,0,0,3219716,561192,255020,2402424,0,7372,0,0
1767917155,97.99999999999955,2.0000000000000284,1.1368683772161603e-12,0,0,3218980,559996,254780,2403124,0,0,0,0
1767917160,99.69969969968409,0.30030030030012134,1.4793499758525286e-11,0,0,3219008,560016,254780,2403132,0,4915,0,0
1767917165,97.50249750251301,2.397602397602872,0,0,0.09990009990011375,3219368,563788,251316,2403184,0,6451,0,0
1767917170,99.79979979980112,0.2002002002001647,0,0,0,3219368,564024,251064,2403200,0,20275,0,0
1767917175,99.7002997002977,0.29970029970030454,2.2737367544323206e-12,0,0,3219380,564208,250840,2403252,0,14745,0,0
1767917180,99.70000000000027,0.19999999999996018,0,0,0.1000000000000023,3219380,564200,250840,2403260,0,0,144,123
1767917185,99.19919919918298,0.8008008008006554,1.5930368135741446e-11,0,0,3219364,563728,250600,2403956,0,297369,459,879
1767917190,99.70000000000027,0.30000000000001137,0,0,0,3219404,564008,250348,2403968,0,0,251,211
1767917195,99.70000000000027,0.20000000000010232,0,0,0.09999999999999788,3219444,564500,249844,2404020,0,8192,0,0
1767917200,99.80000000000018,0.19999999999996018,0,0,0,3219460,565512,248840,2404028,0,10649,159,140
1767917205,96.7999999999995,1.0999999999999943,0,0,0.1000000000000023,3219444,569016,244248,2405100,208076,87654,1668,10275
1767917210,99.80000000000018,0.19999999999996018,0,0,0,3219488,569304,244000,2405104,0,0,133,114
1767917215,99.19999999999959,0.7999999999999831,0,0,0,3219428,569068,243496,2405784,0,0,66,52
1767917220,99.70029970031582,0.19980019980033398,0,0,0.09990009990011375,3219476,568768,243836,2405792,0,4915,0,0
1767917225,99.30000000000064,0.6999999999999318,0,0,0,3219508,568408,243836,2406184,61440,0,90,61
1767917230,99.79999999999905,0.19999999999996018,2.2737367544323206e-12,0,0,3219512,568408,243836,2406188,0,183091,0,0
1767917235,99.70000000000027,0.20000000000010232,0,0,0.1000000000000023,3219512,568356,243836,2406240,0,2457,0,0
1767917240,99.70000000000027,0.30000000000001137,0,0,0,3219508,568344,243836,2406248,0,9011,144,123
1767917245,99.19999999999959,0.7999999999999831,0,0,0,3219464,567600,243836,2406948,0,0,0,0
1767917250,99.60000000000036,0.39999999999992036,0,0,0,3219448,569492,241916,2406960,0,0,645,1038
1767917255,99.79979979978408,0.20020020020027054,1.5930368135741446e-11,0,0,3219464,569456,241916,2407012,0,9011,52,39
1767917260,99.70029970031582,0.19980019980019198,0,0,0.09990009990011375,3219468,569452,241916,2407020,0,47001,0,0
1767917265,99.59999999999923,0.39999999999992036,0,0,0,3219464,567220,244092,2407072,0,169574,0,0
1767917270,99.89989989988408,0.10010010010013527,1.5930368135741446e-11,0,0,3219484,567236,244092,2407076,0,0,0,0
1767917275,99.10089910091567,0.79920079920091,0,0,0.09990009990011818,3219496,566568,244092,2407756,0,12288,0,0
1767917280,99.69999999999914,0.30000000000001137,0,0,0,3219496,566560,244092,2407764,0,4096,157,128
1767917285,97.20000000000027,2.8000000000000114,0,0,0,3219484,564264,246268,2407872,9830,9728,144,105
1767917290,97.9020979020953,1.8981018981018338,0,0,0.09990009990009559,3219408,558016,252408,2407904,0,87756,0,0
1767917295,99.69969969970224,0.30030030030031823,0,0,0,3219416,556960,253420,2407956,0,0,0,0
1767917300,99.80000000000018,0.19999999999996018,0,0,0,3219416,559468,250904,2407964,0,819,144,123
1767917305,99.10089910089653,0.7992007992007647,2.2737367544323206e-12,0,0.09990009990010003,3219440,559312,250400,2408648,0,298188,52,39
1767917310,99.79979979980226,0.20020020020030702,0,0,0,3219456,560300,249424,2408652,0,9011,0,0
1767917315,99.60000000000036,0.30000000000001137,0,0,0.09999999999999788,3219452,557716,251948,2408708,0,6553,135,126
1767917320,99.7002997002977,0.29970029970030454,2.2737367544323206e-12,0,0,3219444,559712,249936,2408716,0,16076,0,0
1767917325,99.79979979980226,0.2002002002001647,0,0,0,3219444,558624,250972,2408768,0,0,1694,10258
1767917330,99.79979979978408,0.2002002002001283,1.5930368135741446e-11,0,0,3219432,559316,250264,2408772,0,0,155,126
1767917335,99.20079920081342,0.79920079920091,0,0,0,3219408,560116,248760,2409452,0,819,0,0
1767917340,99.70000000000027,0.20000000000010232,0,0,0.1000000000000023,3219420,559616,249264,2409460,0,0,169,136
1767917345,99.60000000000036,0.39999999999992036,0,0,0,3219408,564904,243912,2409512,0,177766,0,0
1767917350,99.80000000000018,0.19999999999996018,0,0,0,3219424,563096,245732,2409516,0,16179,133,114
1767917355,98.09999999999945,1.8000000000000682,0,0,0.09999999999999788,3218796,563628,244492,2409596,0,3891,1954,1044
1767917360,99.80000000000018,0.19999999999996018,0,0,0,3218852,563676,244492,2409604,0,0,144,123
1767917365,98.69869869868417,1.3013013013010473,1.5930368135741446e-11,0,0,3219152,562552,245220,2410300,0,0,52,39
1767917370,99.59999999999809,0.40000000000006253,2.2737367544323206e-12,0,0,3219276,562056,245836,2410304,0,0,0,0
1767917375,99.6003996004158,0.299700299700359,0,0,0.09990009990011818,3219280,562004,245836,2410360,0,0,86,51
1767917380,99.79979979978408,0.2002002002001283,1.5930368135741446e-11,0,0,3219296,561760,246088,2410368,0,24473,0,0
1767917385,99.60000000000036,0.40000000000006253,0,0,0,3219300,563748,244052,2410420,0,178073,0,0
1767917390,99.80000000000018,0.19999999999996018,0,0,0,3219376,563536,244336,2410424,0,0,173,141
1767917395,99.10089910091567,0.79920079920091,0,0,0.09990009990011375,3219400,562820,244380,2411120,0,8192,0,0
1767917400,99.79979979978181,0.2002002002001283,1.8204104890173767e-11,0,0,3219408,563576,243628,2411124,0,1638,0,0
1767917405,92.80719280720956,7.092907092908307,0,0,0.09990009990011818,3219384,547644,256748,2413912,367820,7372,66,52
1767917410,97.99999999999955,1.8999999999999775,0,0,0.09999999999999788,3219400,558456,244832,2415032,225280,100352,1266,1080
1767917415,99.70000000000027,0.30000000000001137,0,0,0,3219448,558452,244832,2415084,0,9011,0,0
