timestamp,cpu_user,cpu_system,cpu_idle,cpu_iowait,cpu_steal,mem_total_kb,mem_used_kb,mem_free_kb,mem_cached_kb,disk_read_bytes,disk_write_bytes,net_rx_bytes,net_tx_bytes
1767898058,0.1752628943416273,2.516274411617304,93.75312969454131,3.5428142213318075,0,16080492,331788,13510960,2188100,42803,17430323,7550,1767
1767898068,0.17548257708686418,2.5068939583860543,89.57132113311438,7.746302331412916,0,16076864,344772,13409328,2273104,0,39478067,7226,1502
1767898078,0.1001753067867852,2.47933884297514,92.91259704482869,4.507888805409391,0,16076440,320816,13393908,2312024,0,24395776,1149,1240
1767898088,0.10012515644547318,4.3554443053820675,93.34167709636921,2.1777221526910338,0,16074156,352124,13289616,2382688,0,15873638,909,1171
1767898098,0.1504513540626023,2.357071213640642,88.64092276830688,8.82647943831394,0,16080820,300752,13567764,2162536,0,46702592,13100,1016
1767898108,0.07505629221909392,3.577683262446748,93.21991493620226,3.1273455091317577,0,16078480,317000,13461284,2250416,0,16587571,0,0
1767898118,0.12531328320790153,2.6065162907267023,88.19548872180371,9.047619047618682,0,16084440,316932,13682124,2035576,0,42094182,0,0
1767898128,0.15011258443818784,2.1516137102826836,94.37077808356398,3.3024768576431907,0,16080888,306624,13564952,2159484,0,20374732,4,4
1767898138,0.1251877816724104,3.0796194291440715,91.9879819729589,4.8072108162249005,0,16084480,382884,13640728,2011016,0,27627110,151,2107
1767898148,0.10017530678735462,3.656398697721005,95.96794390182791,0.275482093663944,0,16078844,319920,13471732,2237324,0,4854579,5304,2505
1767898158,0.12531328320790153,1.9548872180450445,84.96240601503814,12.95739348370877,0,16079384,310980,13519076,2199444,0,49835212,0,0
1767898168,0.07507507507500844,2.1271271271271592,97.57257257257189,0.22522522522523866,0,16074584,318884,13336372,2369436,0,2745958,162,2118
1767898178,0.2003004506758202,2.628943415122559,89.95993990986483,7.185778668001595,0,16087484,330852,13774528,1932196,0,38728908,7306,1537
1767898188,0.1252818842394369,5.412177399148588,86.19393635680208,8.268604359810313,0,16072172,319504,13247276,2455472,0,38822707,5030,1054
1767898198,0.10017530678733638,0.9266215877784484,94.18983220636183,4.783370899072534,0,16072980,361012,13271064,2390964,0,22580838,3311,1376
1767898208,0.10007505629212522,3.1523642732047894,94.82111583687853,1.9014260695520862,0,16077096,328640,13405828,2292668,0,11148902,0,0
1767898218,0.17552657973906954,5.16549648946875,77.45737211634811,17.176529588767416,0,16068284,295628,13161728,2560968,0,50613862,4741,826
1767898228,0.07503751875930544,0.42521260630308627,92.6463231615801,6.853426713356152,0,16078236,314400,13494892,2218960,0,14147993,157,2113
1767898238,0.1002255073915678,2.054622901528991,95.69030318215917,2.15484840892063,0,16085216,320780,13716632,1997784,0,17245388,2566,675
1767898248,0.10007505629212522,4.753565173880285,90.41781336002161,4.703527645734153,0,16073860,313944,13321960,2387936,0,14820147,0,0
1767898258,0.17530678687741158,0.9516654144751401,86.82694715752648,12.046080641119685,0,16078380,319928,13514000,2194404,0,38800588,7639,1672
1767898268,0.07505629221910759,0.6004503377534296,99.09932449336956,0.20015011258450022,0,16082988,302332,13662296,2068300,0,4320051,8,8
1767898278,0.20040080160303292,5.48597194388801,91.10721442885801,3.181362725451067,0,16079116,353656,13449184,2226164,0,17178214,7533,1763
1767898288,0.15026296018015042,1.2521913348357256,86.62659654395408,11.945905334332776,0,16080004,309288,13537416,2183168,0,46909849,0,0
1767898298,0.12525050100246513,2.8807615230462327,91.83366733466843,5.160320641282796,0,16083996,385052,13599756,2049028,0,25948160,2573,680
1767898308,0.15018773466820978,3.3541927409264107,92.36545682102755,4.10513141426817,0,16081704,335336,13555000,2141196,0,20907622,4,4
1767898318,0.12534469791916583,3.1336174479819965,88.31787415392235,8.398094760591736,0,16079128,345772,13472312,2210836,0,41990963,251,4228
1767898328,0.15007503751863818,2.1510755377690667,94.34717358679342,3.3516758379193092,0,16078748,343624,13484232,2200660,0,18176000,4888,950
1767898338,0.07516913054363474,3.9839639188162725,89.27587070909786,6.639939864693717,0,16073356,312824,13298720,2411556,0,34738585,9128,1225
1767898348,0.15026296018077462,1.3022789882296548,92.88755321813126,5.659904833459591,0,16077160,348668,13407960,2270252,0,15343616,144,2098
1767898358,0.07522567703101608,4.438314944834011,87.53761283851637,7.9488465396178976,0,16076060,317860,13390528,2317364,0,43986534,385,529
1767898368,0.1251877816724104,3.605408112168693,89.88482724086013,6.359539308964212,0,16072768,353644,13242864,2425916,0,35175219,9158,1303
1767898378,0.97597597597607,2.2272272272268365,94.89489489489466,1.9019019019016457,0,16077408,321628,13411616,2293796,0,16091545,362,6311
1767898388,0.10015022533792833,4.656985478217937,92.06309464196178,3.179769654482071,0,16072660,320668,13273620,2427980,0,10969907,2707,799
1767898398,0.1753067868768741,1.828199348860467,80.66616579013451,17.305284247432944,0,16072904,346604,13256088,2419796,0,51831193,7299,1508
1767898408,0.1001753067867852,1.252191334835954,79.96493864262473,18.68269471575245,0,16082036,301672,13614136,2115804,0,2529280,759,1047
1767898418,0.15007503751863818,2.601300650325408,91.92096048023924,5.302651325663383,0,16082920,372396,13553612,2106468,0,20895334,13119,1029
1767898428,0.10015022533847937,3.8557836755130963,92.26339509263791,3.7806710065095213,0,16071800,327008,13224348,2469992,0,17113497,990,1230
1767898438,0.12525050100187274,1.5531062124245747,89.4539078156349,8.84268537074019,0,16072288,344952,13270348,2406516,0,45227622,154,4043
1767898448,0.12509382036515654,1.5511633725293632,96.2221666249683,2.051538653990416,0,16080972,349124,13549272,2132088,0,13139968,4930,1975
1767898458,0.1001753067867852,3.2556974705735082,92.0360631104426,4.60806411219639,0,16081572,376320,13524684,2130048,0,18813747,151,2114
1767898468,0.12534469791916583,3.885685635497632,87.64101278515942,8.322887941840165,0,16076248,317464,13387720,2320520,0,41739059,155,2113
1767898478,0.07507507507500844,0.22522522522523866,97.07207207207182,2.6276276276277133,0,16082352,338588,13593864,2099344,0,6859161,8762,739
1767898488,0.15011258443878403,4.203152364273865,85.41406054540701,10.207655741807876,0,16077028,385356,13362536,2278552,0,30235443,157,2111
1767898498,0.10012515644547318,1.2765957446809213,93.89236545682158,4.730913642052876,0,16084384,312980,13707472,2013344,0,20056064,0,0
1767898508,0.07515030060112365,6.237474949898958,81.88877755511268,11.798597194387234,0,16071480,317348,13229372,2474148,0,63074304,4904,963
1767898518,0.1252818842394369,1.2277624655476211,98.62189927336449,0.025056376847887377,0,16076312,300672,13414708,2310320,0,6553,162,2119
1767898528,0.17508754377171268,3.751875937968684,91.2456228114064,4.827413706853057,0,16080332,337656,13506640,2185396,0,24377344,7293,1488
1767898538,0.17535070140319142,4.458917835670729,90.5310621242493,4.809619238476185,0,16072824,314708,13279360,2428100,0,43254988,13446,1280
1767898548,0.07513148009010258,1.1520160280492362,94.0395692461795,4.733283245680877,0,16070428,349624,13166256,2503884,0,28122316,801,1119
1767898558,0.15030060120227468,2.3547094188377726,93.76252505010048,3.7074148296593843,0,16079200,337088,13512152,2179284,0,19965132,197,8065
1767898568,0.15015015014998953,2.8528528528524326,91.91691691691817,5.08008008007934,0,16083928,315656,13671380,2046172,0,26374144,4901,957
1767898578,5.03128911138958,0.7759699624531285,93.94242803504318,0.25031289111382526,0,16101256,291456,14338556,1420504,0,20889,0,0
1767898588,0.05007511266895505,0.0500751126690262,99.89984977466209,0,0,16101300,291996,14338048,1420516,0,819,792,1079
1767898598,0.05003752814607172,0.05003752814607172,99.87490617963425,0,0,16101332,292024,14338048,1420520,0,409,379,523
1767898608,0.025025025025567256,0.025025025024998256,99.92492492492444,0.025025025024998256,0,16101628,293064,14337292,1420524,0,41779,0,0
1767898618,0.050050050050005616,0.02502502502507394,99.92492492492556,0,0,16101628,293060,14337292,1420528,0,1228,1098,1213
1767898628,0.025025025025002808,0.050050050050005616,99.92492492492556,0,0,16101628,297152,14333196,1420532,0,409,530,647
