timestamp,cpu_user,cpu_system,cpu_idle,cpu_iowait,cpu_steal,mem_total_kb,mem_used_kb,mem_free_kb,mem_cached_kb,disk_read_bytes,disk_write_bytes,net_rx_bytes,net_tx_bytes
1767829919,50.04985044865513,0.09970089730807392,49.55134596211293,0,0,3898404,188284,3305260,400852,0,18124,760,1049
1767829924,53.946053946053766,1.19880119880121,44.55544455544496,0,0,3898404,189776,3303764,400856,0,1638,4268,3364
1767829929,49.95014955134601,0.09970089730807392,49.45164506480608,0,0,3897932,190024,3303032,400868,32768,0,0,0
1767829934,49.99999999999887,0.09960159362549399,49.50199203187297,0,0,3897916,190004,3303032,400872,0,819,1755,1639
1767829939,50.19960079840301,0.09980039920159486,49.40119760479096,0,0,3897916,160880,3332152,400876,0,819,1298,1839
1767829944,50.04995004995114,0,49.65034965034882,0,0,3897932,160892,3332152,400880,0,819,760,1049
1767829949,49.95014955134601,0.09970089730807392,49.55134596211293,0,0,3898036,160992,3332152,400884,0,27238,760,1049
1767829954,50.04985044865513,0.09970089730807392,49.55134596211293,0,0,3898036,160984,3332152,400892,0,4915,760,1049
1767829959,49.95014955134487,0,49.6510468594232,0,0,3898036,160980,3332152,400896,0,5734,0,0
1767829964,50.09999999999991,0.09999999999999788,49.70000000000028,0,0,3898036,160976,3332152,400900,0,819,832,1121
1767829969,49.85044865403802,0.19940179461616553,49.45164506480495,0,0,3898044,160980,3332152,400904,0,819,760,1049
1767829974,50.149551345961974,0.09970089730807392,49.3519441674981,0,0,3898044,160972,3332152,400912,0,2560,1213,1697
1767829979,50.04995004994887,0.09990009990009559,49.65034965034998,0,0,3898108,161032,3332152,400916,0,102092,760,1049
1767829984,54.13758723828715,1.0967098703888556,44.46660019940102,0,0,3898256,190144,3303184,400920,0,1638,4268,3366
1767829989,49.95004995004886,0.09990009990009559,49.650349650348836,0,0,3898256,190140,3303184,400924,0,0,0,0
1767829994,50.09960159362541,0.09960159362549625,49.30278884462215,0,0,3898256,190132,3303184,400932,0,9011,1738,1628
1767829999,50.04985044865513,0,49.551345962112926,0,0,3898256,190128,3303184,400936,0,7372,931,1714
1767830004,49.90039840637346,0,49.601593625498374,0,0,3898256,190124,3303184,400940,0,3276,760,1049
1767830009,50,0.2988047808765064,49.30278884462215,0,0,3898256,190116,3303184,400948,0,6656,1213,1697
1767830014,50,0,49.60079840319398,0,0,3898252,190108,3303184,400952,0,2457,760,1049
1767830019,49.90039840637346,0,49.601593625498374,0,0,3898252,190104,3303184,400956,0,1638,0,0
1767830024,30.26973026973185,0.09990009990010014,69.43056943056811,0,0,3898324,190172,3303184,400960,0,819,760,1049
1767830029,0.09999999999990906,0.19999999999999576,99.60000000000036,0,0,3898372,189964,3303436,400964,0,4915,832,1121
1767830034,0.19999999999981813,0,99.70000000000027,0,0,3898368,189952,3303436,400972,0,819,760,1049
1767830039,0.29999999999972715,0.19999999999999576,99.50000000000045,0,0,3898368,189948,3303436,400976,0,819,1174,1684
1767830044,3.5070140280563336,0.30060120240482047,96.19238476953913,0,0,3898360,163788,3329584,400980,0,37990,3810,2679
1767830049,0.8008008008000899,0.9009009009009191,98.29829829829868,0,0,3898360,166008,3327356,400988,0,4096,497,696
1767830054,0.10020040080265104,0,99.89979959919735,0,0,3898344,165988,3327356,400992,0,819,1738,1628
1767830059,0.10020040080151188,0,99.89979959919849,0,0,3898340,165980,3327356,400996,0,819,844,1191
1767830064,0.19999999999981813,0.09999999999999788,99.70000000000027,0,0,3898356,165992,3327356,401000,0,819,760,1049
1767830069,0.29999999999972715,0.09999999999999788,99.60000000000036,0,0,3898344,170072,3323260,401004,0,819,1087,1604
1767830074,0.20040080160302376,0.10020040080160088,99.69939879759546,0,0,3898344,170064,3323260,401012,0,5529,886,1142
1767830079,0.09990009990000685,0.09990009990009559,99.80019980019885,0,0,3898320,170036,3323260,401016,0,0,0,14
